personId,gameId,home,points,assists,reboundsTotal
201142,22400921,0,21.0,8.0,9.0
201142,22400935,0,35.0,5.0,5.0
201142,22400949,0,19.0,0.0,7.0
201142,22400967,1,22.0,6.0,4.0
201142,22400977,0,21.0,2.0,9.0
201142,22400991,1,14.0,3.0,3.0
201142,22401007,1,26.0,8.0,4.0
201142,22401021,1,42.0,8.0,6.0
201142,22401043,1,38.0,5.0,8.0
201142,22401058,1,30.0,2.0,1.0
201142,22401071,0,23.0,2.0,6.0
201142,22401088,1,11.0,1.0,7.0
201143,22400061,1,11.0,5.0,3.0
201143,22400073,0,0.0,1.0,5.0
201143,22400089,0,17.0,1.0,5.0
201143,22400104,1,10.0,1.0,5.0
201143,22400119,0,8.0,1.0,4.0
201143,22400141,0,0.0,5.0,6.0
201143,22400157,0,9.0,3.0,5.0
201143,22400172,1,10.0,3.0,7.0
201143,22400187,1,13.0,0.0,10.0
201143,22400202,0,9.0,4.0,7.0
201143,22400001,1,8.0,2.0,4.0
201143,22400230,1,18.0,2.0,4.0
201143,22400021,1,20.0,1.0,7.0
201143,22400271,1,8.0,4.0,4.0
201143,22400047,0,2.0,3.0,1.0
201143,22400307,0,8.0,1.0,5.0
201143,22400319,1,14.0,3.0,4.0
201143,22400335,1,8.0,3.0,9.0
201143,22401205,1,2.0,1.0,6.0
201143,22400363,1,2.0,2.0,5.0
201143,22400381,0,8.0,0.0,7.0
201143,22400393,0,8.0,2.0,6.0
201143,22400407,1,17.0,2.0,4.0
201143,22400420,1,13.0,2.0,5.0
201143,22400437,1,5.0,3.0,5.0
201143,22400449,1,0.0,4.0,6.0
201143,22400464,0,9.0,4.0,5.0
201143,22400487,0,6.0,1.0,8.0
201143,22400507,0,9.0,0.0,7.0
201143,22400528,1,2.0,1.0,4.0
201143,22400542,1,11.0,0.0,7.0
201143,22400562,0,10.0,2.0,2.0
201143,22400577,1,6.0,2.0,3.0
201143,22400604,0,3.0,2.0,4.0
201143,22400629,0,2.0,2.0,4.0
201143,22400635,0,4.0,1.0,6.0
201143,22400683,0,4.0,0.0,4.0
201143,22400698,0,4.0,0.0,2.0
201143,22400710,0,13.0,2.0,10.0
201143,22400728,1,3.0,1.0,5.0
201143,22400748,0,5.0,1.0,8.0
201143,22400759,0,16.0,0.0,10.0
201143,22400769,1,6.0,3.0,10.0
201143,22400789,0,11.0,1.0,4.0
201143,22400811,1,4.0,1.0,3.0
201143,22400836,0,9.0,2.0,10.0
201143,22400852,1,5.0,2.0,7.0
201143,22400866,1,19.0,0.0,8.0
201143,22400891,1,12.0,4.0,9.0
201143,22400918,1,14.0,4.0,9.0
201143,22400946,1,18.0,6.0,10.0
201143,22400958,0,9.0,5.0,9.0
201143,22400994,1,4.0,6.0,5.0
201143,22401020,0,5.0,2.0,9.0
201143,22401034,0,14.0,1.0,6.0
201143,22401058,0,16.0,5.0,10.0
201143,22401093,0,26.0,2.0,8.0
201143,22401120,1,7.0,2.0,3.0
201143,22401137,1,11.0,4.0,10.0
201143,22401174,1,13.0,0.0,11.0
201144,22400062,0,5.0,2.0,4.0
201144,22400076,0,6.0,4.0,2.0
201144,22400093,1,10.0,6.0,3.0
201144,22400114,1,9.0,6.0,4.0
201144,22400139,1,9.0,5.0,0.0
201144,22400146,0,5.0,3.0,3.0
201144,22400162,1,11.0,4.0,5.0
201144,22400181,0,14.0,11.0,2.0
201144,22400193,1,2.0,2.0,1.0
201144,22400206,1,4.0,3.0,5.0
201144,22400008,0,6.0,6.0,4.0
201144,22400020,0,14.0,7.0,4.0
201144,22400234,1,3.0,3.0,4.0
201144,22400294,1,16.0,4.0,1.0
201144,22400044,1,13.0,3.0,2.0
201144,22400318,1,9.0,6.0,3.0
201144,22400324,0,11.0,2.0,3.0
201144,22400338,0,13.0,4.0,4.0
201144,22400355,0,12.0,3.0,2.0
201144,22401210,1,2.0,7.0,4.0
201144,22401218,0,9.0,8.0,5.0
201144,22400367,1,3.0,2.0,0.0
